id,full_date,year,year_week,year_day,fiscal_year,fiscal_qtr,month,month_name,week_day,day_name,day_is_weekday
2018-11-11,2018-11-11,2018,45,11,2018,4,11,November,0,Sunday,0
2018-12-16,2018-12-16,2018,50,16,2018,4,12,December,0,Sunday,0
2019-01-17,2019-01-17,2019,2,17,2019,1,1,January,4,Thursday,1
2019-01-26,2019-01-26,2019,3,26,2019,1,1,January,6,Saturday,0
2019-03-03,2019-03-03,2019,9,3,2019,1,3,March,0,Sunday,0
2019-03-23,2019-03-23,2019,11,23,2019,1,3,March,6,Saturday,0
2019-07-31,2019-07-31,2019,30,31,2019,3,7,July,3,Wednesday,1
2019-08-12,2019-08-12,2019,32,12,2019,3,8,August,1,Monday,1
2019-08-30,2019-08-30,2019,34,30,2019,3,8,August,5,Friday,1
2019-09-09,2019-09-09,2019,36,9,2019,3,9,September,1,Monday,1
2019-10-06,2019-10-06,2019,40,6,2019,4,10,October,0,Sunday,0
2019-10-26,2019-10-26,2019,42,26,2019,4,10,October,6,Saturday,0
2019-12-29,2019-12-29,2019,52,29,2019,4,12,December,0,Sunday,0
2020-01-30,2020-01-30,2020,4,30,2020,1,1,January,4,Thursday,1
2020-02-29,2020-02-29,2020,8,29,2020,1,2,February,6,Saturday,0
2020-03-20,2020-03-20,2020,11,20,2020,1,3,March,5,Friday,1
2020-05-17,2020-05-17,2020,20,17,2020,2,5,May,0,Sunday,0
2020-05-23,2020-05-23,2020,20,23,2020,2,5,May,6,Saturday,0
2020-08-19,2020-08-19,2020,33,19,2020,3,8,August,3,Wednesday,1
2020-12-29,2020-12-29,2020,52,29,2020,4,12,December,2,Tuesday,1
2021-01-27,2021-01-27,2021,4,27,2021,1,1,January,3,Wednesday,1
2021-03-07,2021-03-07,2021,10,7,2021,1,3,March,0,Sunday,0
2021-03-23,2021-03-23,2021,12,23,2021,1,3,March,2,Tuesday,1
2021-09-03,2021-09-03,2021,35,3,2021,3,9,September,5,Friday,1
2021-11-23,2021-11-23,2021,47,23,2021,4,11,November,2,Tuesday,1
2021-12-23,2021-12-23,2021,51,23,2021,4,12,December,4,Thursday,1
2022-01-04,2022-01-04,2022,1,4,2022,1,1,January,2,Tuesday,1
2022-03-28,2022-03-28,2022,13,28,2022,1,3,March,1,Monday,1
2022-04-23,2022-04-23,2022,16,23,2022,2,4,April,6,Saturday,0
2022-04-26,2022-04-26,2022,17,26,2022,2,4,April,2,Tuesday,1
2022-07-16,2022-07-16,2022,28,16,2022,3,7,July,6,Saturday,0
2022-07-17,2022-07-17,2022,29,17,2022,3,7,July,0,Sunday,0
2022-08-02,2022-08-02,2022,31,2,2022,3,8,August,2,Tuesday,1
2022-08-05,2022-08-05,2022,31,5,2022,3,8,August,5,Friday,1
2022-08-08,2022-08-08,2022,32,8,2022,3,8,August,1,Monday,1
2022-08-28,2022-08-28,2022,35,28,2022,3,8,August,0,Sunday,0
2022-10-12,2022-10-12,2022,41,12,2022,4,10,October,3,Wednesday,1
2022-12-18,2022-12-18,2022,51,18,2022,4,12,December,0,Sunday,0
2014-01-03,2014-01-03,2014,0,3,2014,1,1,January,5,Friday,1
2014-01-07,2014-01-07,2014,1,7,2014,1,1,January,2,Tuesday,1
2014-04-20,2014-04-20,2014,16,20,2014,2,4,April,0,Sunday,0
2014-05-01,2014-05-01,2014,17,1,2014,2,5,May,4,Thursday,1
2014-06-15,2014-06-15,2014,24,15,2014,2,6,June,0,Sunday,0
2014-07-09,2014-07-09,2014,27,9,2014,3,7,July,3,Wednesday,1
2014-07-15,2014-07-15,2014,28,15,2014,3,7,July,2,Tuesday,1
2014-10-10,2014-10-10,2014,40,10,2014,4,10,October,5,Friday,1
2014-12-20,2014-12-20,2014,50,20,2014,4,12,December,6,Saturday,0
2015-01-29,2015-01-29,2015,4,29,2015,1,1,January,4,Thursday,1
2015-02-16,2015-02-16,2015,7,16,2015,1,2,February,1,Monday,1
2015-04-20,2015-04-20,2015,16,20,2015,2,4,April,1,Monday,1
2015-04-27,2015-04-27,2015,17,27,2015,2,4,April,1,Monday,1
2015-09-29,2015-09-29,2015,39,29,2015,3,9,September,2,Tuesday,1
2016-05-27,2016-05-27,2016,21,27,2016,2,5,May,5,Friday,1
2016-06-09,2016-06-09,2016,23,9,2016,2,6,June,4,Thursday,1
2016-06-17,2016-06-17,2016,24,17,2016,2,6,June,5,Friday,1
2017-06-12,2017-06-12,2017,24,12,2017,2,6,June,1,Monday,1
2017-09-19,2017-09-19,2017,38,19,2017,3,9,September,2,Tuesday,1
2017-10-02,2017-10-02,2017,40,2,2017,4,10,October,1,Monday,1
2017-10-07,2017-10-07,2017,40,7,2017,4,10,October,6,Saturday,0
2017-10-20,2017-10-20,2017,42,20,2017,4,10,October,5,Friday,1
2017-11-18,2017-11-18,2017,46,18,2017,4,11,November,6,Saturday,0
2017-11-24,2017-11-24,2017,47,24,2017,4,11,November,5,Friday,1
2018-01-14,2018-01-14,2018,2,14,2018,1,1,January,0,Sunday,0
2018-04-03,2018-04-03,2018,13,3,2018,2,4,April,2,Tuesday,1
2018-04-20,2018-04-20,2018,15,20,2018,2,4,April,5,Friday,1
2018-06-23,2018-06-23,2018,24,23,2018,2,6,June,6,Saturday,0
2018-07-01,2018-07-01,2018,26,1,2018,3,7,July,0,Sunday,0
2018-09-18,2018-09-18,2018,37,18,2018,3,9,September,2,Tuesday,1
2018-11-08,2018-11-08,2018,44,8,2018,4,11,November,4,Thursday,1
2019-06-13,2019-06-13,2019,23,13,2019,2,6,June,4,Thursday,1
2019-07-07,2019-07-07,2019,27,7,2019,3,7,July,0,Sunday,0
2020-01-04,2020-01-04,2020,0,4,2020,1,1,January,6,Saturday,0
2020-02-24,2020-02-24,2020,8,24,2020,1,2,February,1,Monday,1
2020-03-22,2020-03-22,2020,12,22,2020,1,3,March,0,Sunday,0
2020-03-27,2020-03-27,2020,12,27,2020,1,3,March,5,Friday,1
2020-07-21,2020-07-21,2020,29,21,2020,3,7,July,2,Tuesday,1
2020-09-14,2020-09-14,2020,37,14,2020,3,9,September,1,Monday,1
2020-09-27,2020-09-27,2020,39,27,2020,3,9,September,0,Sunday,0
2020-10-10,2020-10-10,2020,40,10,2020,4,10,October,6,Saturday,0
2021-01-04,2021-01-04,2021,1,4,2021,1,1,January,1,Monday,1
2021-06-13,2021-06-13,2021,24,13,2021,2,6,June,0,Sunday,0
2021-07-02,2021-07-02,2021,26,2,2021,3,7,July,5,Friday,1
2021-10-07,2021-10-07,2021,40,7,2021,4,10,October,4,Thursday,1
2021-10-09,2021-10-09,2021,40,9,2021,4,10,October,6,Saturday,0
2021-11-07,2021-11-07,2021,45,7,2021,4,11,November,0,Sunday,0
2022-03-08,2022-03-08,2022,10,8,2022,1,3,March,2,Tuesday,1
2022-04-20,2022-04-20,2022,16,20,2022,2,4,April,3,Wednesday,1
2022-06-21,2022-06-21,2022,25,21,2022,2,6,June,2,Tuesday,1
2022-08-22,2022-08-22,2022,34,22,2022,3,8,August,1,Monday,1
2022-11-01,2022-11-01,2022,44,1,2022,4,11,November,2,Tuesday,1
2022-11-19,2022-11-19,2022,46,19,2022,4,11,November,6,Saturday,0
2023-01-01,2023-01-01,2023,1,1,2023,1,1,January,0,Sunday,0
2014-02-08,2014-02-08,2014,5,8,2014,1,2,February,6,Saturday,0
2014-04-07,2014-04-07,2014,14,7,2014,2,4,April,1,Monday,1
2014-05-24,2014-05-24,2014,20,24,2014,2,5,May,6,Saturday,0
2014-06-13,2014-06-13,2014,23,13,2014,2,6,June,5,Friday,1
2014-06-29,2014-06-29,2014,26,29,2014,2,6,June,0,Sunday,0
2014-11-07,2014-11-07,2014,44,7,2014,4,11,November,5,Friday,1
2014-12-10,2014-12-10,2014,49,10,2014,4,12,December,3,Wednesday,1
2014-12-12,2014-12-12,2014,49,12,2014,4,12,December,5,Friday,1
2015-01-05,2015-01-05,2015,1,5,2015,1,1,January,1,Monday,1
2015-02-15,2015-02-15,2015,7,15,2015,1,2,February,0,Sunday,0
2015-06-06,2015-06-06,2015,22,6,2015,2,6,June,6,Saturday,0
2015-09-08,2015-09-08,2015,36,8,2015,3,9,September,2,Tuesday,1
2015-09-11,2015-09-11,2015,36,11,2015,3,9,September,5,Friday,1
2015-10-20,2015-10-20,2015,42,20,2015,4,10,October,2,Tuesday,1
2015-11-05,2015-11-05,2015,44,5,2015,4,11,November,4,Thursday,1
2016-06-02,2016-06-02,2016,22,2,2016,2,6,June,4,Thursday,1
2016-06-08,2016-06-08,2016,23,8,2016,2,6,June,3,Wednesday,1
2016-08-08,2016-08-08,2016,32,8,2016,3,8,August,1,Monday,1
2016-09-24,2016-09-24,2016,38,24,2016,3,9,September,6,Saturday,0
2016-10-15,2016-10-15,2016,41,15,2016,4,10,October,6,Saturday,0
2016-11-14,2016-11-14,2016,46,14,2016,4,11,November,1,Monday,1
2016-12-13,2016-12-13,2016,50,13,2016,4,12,December,2,Tuesday,1
2017-02-12,2017-02-12,2017,7,12,2017,1,2,February,0,Sunday,0
2017-03-11,2017-03-11,2017,10,11,2017,1,3,March,6,Saturday,0
2017-03-12,2017-03-12,2017,11,12,2017,1,3,March,0,Sunday,0
2017-03-31,2017-03-31,2017,13,31,2017,1,3,March,5,Friday,1
2017-05-04,2017-05-04,2017,18,4,2017,2,5,May,4,Thursday,1
2017-05-11,2017-05-11,2017,19,11,2017,2,5,May,4,Thursday,1
2017-06-13,2017-06-13,2017,24,13,2017,2,6,June,2,Tuesday,1
2017-10-27,2017-10-27,2017,43,27,2017,4,10,October,5,Friday,1
2017-11-17,2017-11-17,2017,46,17,2017,4,11,November,5,Friday,1
2018-01-03,2018-01-03,2018,0,3,2018,1,1,January,3,Wednesday,1
2018-02-03,2018-02-03,2018,4,3,2018,1,2,February,6,Saturday,0
2018-02-10,2018-02-10,2018,5,10,2018,1,2,February,6,Saturday,0
2018-02-12,2018-02-12,2018,6,12,2018,1,2,February,1,Monday,1
2018-03-12,2018-03-12,2018,10,12,2018,1,3,March,1,Monday,1
2018-04-17,2018-04-17,2018,15,17,2018,2,4,April,2,Tuesday,1
2018-07-07,2018-07-07,2018,26,7,2018,3,7,July,6,Saturday,0
2018-07-10,2018-07-10,2018,27,10,2018,3,7,July,2,Tuesday,1
2018-07-24,2018-07-24,2018,29,24,2018,3,7,July,2,Tuesday,1
2018-09-16,2018-09-16,2018,37,16,2018,3,9,September,0,Sunday,0
2018-10-17,2018-10-17,2018,41,17,2018,4,10,October,3,Wednesday,1
2019-01-10,2019-01-10,2019,1,10,2019,1,1,January,4,Thursday,1
2019-01-21,2019-01-21,2019,3,21,2019,1,1,January,1,Monday,1
2019-03-16,2019-03-16,2019,10,16,2019,1,3,March,6,Saturday,0
2019-10-22,2019-10-22,2019,42,22,2019,4,10,October,2,Tuesday,1
2020-02-05,2020-02-05,2020,5,5,2020,1,2,February,3,Wednesday,1
2020-03-10,2020-03-10,2020,10,10,2020,1,3,March,2,Tuesday,1
2020-07-10,2020-07-10,2020,27,10,2020,3,7,July,5,Friday,1
2020-09-04,2020-09-04,2020,35,4,2020,3,9,September,5,Friday,1
2020-12-09,2020-12-09,2020,49,9,2020,4,12,December,3,Wednesday,1
2020-12-10,2020-12-10,2020,49,10,2020,4,12,December,4,Thursday,1
2020-12-19,2020-12-19,2020,50,19,2020,4,12,December,6,Saturday,0
2020-12-21,2020-12-21,2020,51,21,2020,4,12,December,1,Monday,1
2021-01-07,2021-01-07,2021,1,7,2021,1,1,January,4,Thursday,1
2021-02-04,2021-02-04,2021,5,4,2021,1,2,February,4,Thursday,1
2021-06-24,2021-06-24,2021,25,24,2021,2,6,June,4,Thursday,1
2021-07-19,2021-07-19,2021,29,19,2021,3,7,July,1,Monday,1
2021-08-28,2021-08-28,2021,34,28,2021,3,8,August,6,Saturday,0
2022-01-13,2022-01-13,2022,2,13,2022,1,1,January,4,Thursday,1
2022-03-18,2022-03-18,2022,11,18,2022,1,3,March,5,Friday,1
2022-05-11,2022-05-11,2022,19,11,2022,2,5,May,3,Wednesday,1
2022-06-24,2022-06-24,2022,25,24,2022,2,6,June,5,Friday,1
2022-08-20,2022-08-20,2022,33,20,2022,3,8,August,6,Saturday,0
2022-09-05,2022-09-05,2022,36,5,2022,3,9,September,1,Monday,1
2022-09-14,2022-09-14,2022,37,14,2022,3,9,September,3,Wednesday,1
2022-11-06,2022-11-06,2022,45,6,2022,4,11,November,0,Sunday,0
2022-11-23,2022-11-23,2022,47,23,2022,4,11,November,3,Wednesday,1
2022-12-20,2022-12-20,2022,51,20,2022,4,12,December,2,Tuesday,1
2014-01-08,2014-01-08,2014,1,8,2014,1,1,January,3,Wednesday,1
2014-02-04,2014-02-04,2014,5,4,2014,1,2,February,2,Tuesday,1
2014-03-29,2014-03-29,2014,12,29,2014,1,3,March,6,Saturday,0
2014-08-07,2014-08-07,2014,31,7,2014,3,8,August,4,Thursday,1
2014-08-23,2014-08-23,2014,33,23,2014,3,8,August,6,Saturday,0
2014-10-08,2014-10-08,2014,40,8,2014,4,10,October,3,Wednesday,1
2015-01-19,2015-01-19,2015,3,19,2015,1,1,January,1,Monday,1
2015-02-04,2015-02-04,2015,5,4,2015,1,2,February,3,Wednesday,1
2015-03-20,2015-03-20,2015,11,20,2015,1,3,March,5,Friday,1
2015-04-21,2015-04-21,2015,16,21,2015,2,4,April,2,Tuesday,1
2016-03-22,2016-03-22,2016,12,22,2016,1,3,March,2,Tuesday,1
2016-04-15,2016-04-15,2016,15,15,2016,2,4,April,5,Friday,1
2016-05-08,2016-05-08,2016,19,8,2016,2,5,May,0,Sunday,0
2016-05-22,2016-05-22,2016,21,22,2016,2,5,May,0,Sunday,0
2016-07-08,2016-07-08,2016,27,8,2016,3,7,July,5,Friday,1
2016-09-12,2016-09-12,2016,37,12,2016,3,9,September,1,Monday,1
2016-10-24,2016-10-24,2016,43,24,2016,4,10,October,1,Monday,1
2016-12-29,2016-12-29,2016,52,29,2016,4,12,December,4,Thursday,1
2017-03-27,2017-03-27,2017,13,27,2017,1,3,March,1,Monday,1
2017-04-07,2017-04-07,2017,14,7,2017,2,4,April,5,Friday,1
2017-07-03,2017-07-03,2017,27,3,2017,3,7,July,1,Monday,1
2017-09-17,2017-09-17,2017,38,17,2017,3,9,September,0,Sunday,0
2017-10-17,2017-10-17,2017,42,17,2017,4,10,October,2,Tuesday,1
2018-02-11,2018-02-11,2018,6,11,2018,1,2,February,0,Sunday,0
2018-06-26,2018-06-26,2018,25,26,2018,2,6,June,2,Tuesday,1
2018-08-08,2018-08-08,2018,31,8,2018,3,8,August,3,Wednesday,1
2018-09-03,2018-09-03,2018,35,3,2018,3,9,September,1,Monday,1
2018-10-19,2018-10-19,2018,41,19,2018,4,10,October,5,Friday,1
2018-10-24,2018-10-24,2018,42,24,2018,4,10,October,3,Wednesday,1
2018-10-26,2018-10-26,2018,42,26,2018,4,10,October,5,Friday,1
2018-11-20,2018-11-20,2018,46,20,2018,4,11,November,2,Tuesday,1
2018-12-26,2018-12-26,2018,51,26,2018,4,12,December,3,Wednesday,1
2019-01-01,2019-01-01,2019,0,1,2019,1,1,January,2,Tuesday,1
2019-01-30,2019-01-30,2019,4,30,2019,1,1,January,3,Wednesday,1
2019-03-09,2019-03-09,2019,9,9,2019,1,3,March,6,Saturday,0
2019-09-23,2019-09-23,2019,38,23,2019,3,9,September,1,Monday,1
2019-10-05,2019-10-05,2019,39,5,2019,4,10,October,6,Saturday,0
2019-10-17,2019-10-17,2019,41,17,2019,4,10,October,4,Thursday,1
2019-11-05,2019-11-05,2019,44,5,2019,4,11,November,2,Tuesday,1
2019-12-25,2019-12-25,2019,51,25,2019,4,12,December,3,Wednesday,1
2020-03-18,2020-03-18,2020,11,18,2020,1,3,March,3,Wednesday,1
2020-08-15,2020-08-15,2020,32,15,2020,3,8,August,6,Saturday,0
2021-01-09,2021-01-09,2021,1,9,2021,1,1,January,6,Saturday,0
2021-02-19,2021-02-19,2021,7,19,2021,1,2,February,5,Friday,1
2021-02-20,2021-02-20,2021,7,20,2021,1,2,February,6,Saturday,0
2021-04-08,2021-04-08,2021,14,8,2021,2,4,April,4,Thursday,1
2021-04-14,2021-04-14,2021,15,14,2021,2,4,April,3,Wednesday,1
2021-07-01,2021-07-01,2021,26,1,2021,3,7,July,4,Thursday,1
2021-08-02,2021-08-02,2021,31,2,2021,3,8,August,1,Monday,1
2021-09-14,2021-09-14,2021,37,14,2021,3,9,September,2,Tuesday,1
2021-11-12,2021-11-12,2021,45,12,2021,4,11,November,5,Friday,1
2021-11-15,2021-11-15,2021,46,15,2021,4,11,November,1,Monday,1
2021-12-07,2021-12-07,2021,49,7,2021,4,12,December,2,Tuesday,1
2021-12-16,2021-12-16,2021,50,16,2021,4,12,December,4,Thursday,1
2022-07-19,2022-07-19,2022,29,19,2022,3,7,July,2,Tuesday,1
2014-04-28,2014-04-28,2014,17,28,2014,2,4,April,1,Monday,1
2014-05-21,2014-05-21,2014,20,21,2014,2,5,May,3,Wednesday,1
2014-06-09,2014-06-09,2014,23,9,2014,2,6,June,1,Monday,1
2014-06-25,2014-06-25,2014,25,25,2014,2,6,June,3,Wednesday,1
2014-10-25,2014-10-25,2014,42,25,2014,4,10,October,6,Saturday,0
2014-11-17,2014-11-17,2014,46,17,2014,4,11,November,1,Monday,1
2014-12-03,2014-12-03,2014,48,3,2014,4,12,December,3,Wednesday,1
2015-02-24,2015-02-24,2015,8,24,2015,1,2,February,2,Tuesday,1
2015-05-09,2015-05-09,2015,18,9,2015,2,5,May,6,Saturday,0
2015-05-15,2015-05-15,2015,19,15,2015,2,5,May,5,Friday,1
2015-06-09,2015-06-09,2015,23,9,2015,2,6,June,2,Tuesday,1
2015-06-10,2015-06-10,2015,23,10,2015,2,6,June,3,Wednesday,1
2015-06-24,2015-06-24,2015,25,24,2015,2,6,June,3,Wednesday,1
2015-08-17,2015-08-17,2015,33,17,2015,3,8,August,1,Monday,1
2015-09-05,2015-09-05,2015,35,5,2015,3,9,September,6,Saturday,0
2015-09-13,2015-09-13,2015,37,13,2015,3,9,September,0,Sunday,0
2015-10-02,2015-10-02,2015,39,2,2015,4,10,October,5,Friday,1
2015-12-30,2015-12-30,2015,52,30,2015,4,12,December,3,Wednesday,1
2016-01-09,2016-01-09,2016,1,9,2016,1,1,January,6,Saturday,0
2016-01-29,2016-01-29,2016,4,29,2016,1,1,January,5,Friday,1
2016-03-19,2016-03-19,2016,11,19,2016,1,3,March,6,Saturday,0
2016-04-29,2016-04-29,2016,17,29,2016,2,4,April,5,Friday,1
2016-05-21,2016-05-21,2016,20,21,2016,2,5,May,6,Saturday,0
2016-06-07,2016-06-07,2016,23,7,2016,2,6,June,2,Tuesday,1
2016-08-04,2016-08-04,2016,31,4,2016,3,8,August,4,Thursday,1
2016-09-18,2016-09-18,2016,38,18,2016,3,9,September,0,Sunday,0
2016-10-06,2016-10-06,2016,40,6,2016,4,10,October,4,Thursday,1
2016-10-23,2016-10-23,2016,43,23,2016,4,10,October,0,Sunday,0
2016-11-04,2016-11-04,2016,44,4,2016,4,11,November,5,Friday,1
2017-03-18,2017-03-18,2017,11,18,2017,1,3,March,6,Saturday,0
2017-04-14,2017-04-14,2017,15,14,2017,2,4,April,5,Friday,1
2017-07-16,2017-07-16,2017,29,16,2017,3,7,July,0,Sunday,0
2017-09-14,2017-09-14,2017,37,14,2017,3,9,September,4,Thursday,1
2017-11-05,2017-11-05,2017,45,5,2017,4,11,November,0,Sunday,0
2018-01-29,2018-01-29,2018,4,29,2018,1,1,January,1,Monday,1
2018-04-26,2018-04-26,2018,16,26,2018,2,4,April,4,Thursday,1
2018-05-31,2018-05-31,2018,21,31,2018,2,5,May,4,Thursday,1
2018-06-05,2018-06-05,2018,22,5,2018,2,6,June,2,Tuesday,1
2018-06-12,2018-06-12,2018,23,12,2018,2,6,June,2,Tuesday,1
2018-08-10,2018-08-10,2018,31,10,2018,3,8,August,5,Friday,1
2018-11-04,2018-11-04,2018,44,4,2018,4,11,November,0,Sunday,0
2019-03-17,2019-03-17,2019,11,17,2019,1,3,March,0,Sunday,0
2019-03-18,2019-03-18,2019,11,18,2019,1,3,March,1,Monday,1
2019-07-29,2019-07-29,2019,30,29,2019,3,7,July,1,Monday,1
2019-09-13,2019-09-13,2019,36,13,2019,3,9,September,5,Friday,1
2020-02-26,2020-02-26,2020,8,26,2020,1,2,February,3,Wednesday,1
2020-05-07,2020-05-07,2020,18,7,2020,2,5,May,4,Thursday,1
2020-07-11,2020-07-11,2020,27,11,2020,3,7,July,6,Saturday,0
2020-07-13,2020-07-13,2020,28,13,2020,3,7,July,1,Monday,1
2020-11-12,2020-11-12,2020,45,12,2020,4,11,November,4,Thursday,1
2020-11-26,2020-11-26,2020,47,26,2020,4,11,November,4,Thursday,1
2021-01-14,2021-01-14,2021,2,14,2021,1,1,January,4,Thursday,1
2021-02-03,2021-02-03,2021,5,3,2021,1,2,February,3,Wednesday,1
2021-03-10,2021-03-10,2021,10,10,2021,1,3,March,3,Wednesday,1
2021-04-19,2021-04-19,2021,16,19,2021,2,4,April,1,Monday,1
2021-05-02,2021-05-02,2021,18,2,2021,2,5,May,0,Sunday,0
2021-05-03,2021-05-03,2021,18,3,2021,2,5,May,1,Monday,1
2021-05-13,2021-05-13,2021,19,13,2021,2,5,May,4,Thursday,1
2022-02-26,2022-02-26,2022,8,26,2022,1,2,February,6,Saturday,0
2022-03-30,2022-03-30,2022,13,30,2022,1,3,March,3,Wednesday,1
2022-05-07,2022-05-07,2022,18,7,2022,2,5,May,6,Saturday,0
2022-07-14,2022-07-14,2022,28,14,2022,3,7,July,4,Thursday,1
2022-08-23,2022-08-23,2022,34,23,2022,3,8,August,2,Tuesday,1
2022-11-10,2022-11-10,2022,45,10,2022,4,11,November,4,Thursday,1
2022-12-19,2022-12-19,2022,51,19,2022,4,12,December,1,Monday,1
2014-04-14,2014-04-14,2014,15,14,2014,2,4,April,1,Monday,1
2014-06-05,2014-06-05,2014,22,5,2014,2,6,June,4,Thursday,1
2014-06-08,2014-06-08,2014,23,8,2014,2,6,June,0,Sunday,0
2014-11-02,2014-11-02,2014,44,2,2014,4,11,November,0,Sunday,0
2015-01-24,2015-01-24,2015,3,24,2015,1,1,January,6,Saturday,0
2015-03-12,2015-03-12,2015,10,12,2015,1,3,March,4,Thursday,1
2015-04-08,2015-04-08,2015,14,8,2015,2,4,April,3,Wednesday,1
2015-04-24,2015-04-24,2015,16,24,2015,2,4,April,5,Friday,1
2015-05-20,2015-05-20,2015,20,20,2015,2,5,May,3,Wednesday,1
2015-05-21,2015-05-21,2015,20,21,2015,2,5,May,4,Thursday,1
2015-07-07,2015-07-07,2015,27,7,2015,3,7,July,2,Tuesday,1
2015-07-17,2015-07-17,2015,28,17,2015,3,7,July,5,Friday,1
2015-07-30,2015-07-30,2015,30,30,2015,3,7,July,4,Thursday,1
2015-08-07,2015-08-07,2015,31,7,2015,3,8,August,5,Friday,1
2015-08-27,2015-08-27,2015,34,27,2015,3,8,August,4,Thursday,1
2015-10-25,2015-10-25,2015,43,25,2015,4,10,October,0,Sunday,0
2015-12-08,2015-12-08,2015,49,8,2015,4,12,December,2,Tuesday,1
2016-01-04,2016-01-04,2016,1,4,2016,1,1,January,1,Monday,1
2016-03-01,2016-03-01,2016,9,1,2016,1,3,March,2,Tuesday,1
2016-05-20,2016-05-20,2016,20,20,2016,2,5,May,5,Friday,1
2016-08-13,2016-08-13,2016,32,13,2016,3,8,August,6,Saturday,0
2016-10-10,2016-10-10,2016,41,10,2016,4,10,October,1,Monday,1
2016-10-12,2016-10-12,2016,41,12,2016,4,10,October,3,Wednesday,1
2017-02-02,2017-02-02,2017,5,2,2017,1,2,February,4,Thursday,1
2017-02-24,2017-02-24,2017,8,24,2017,1,2,February,5,Friday,1
2017-02-25,2017-02-25,2017,8,25,2017,1,2,February,6,Saturday,0
2017-06-10,2017-06-10,2017,23,10,2017,2,6,June,6,Saturday,0
2017-07-30,2017-07-30,2017,31,30,2017,3,7,July,0,Sunday,0
2017-08-15,2017-08-15,2017,33,15,2017,3,8,August,2,Tuesday,1
2017-10-22,2017-10-22,2017,43,22,2017,4,10,October,0,Sunday,0
2018-02-27,2018-02-27,2018,8,27,2018,1,2,February,2,Tuesday,1
2018-03-05,2018-03-05,2018,9,5,2018,1,3,March,1,Monday,1
2018-03-08,2018-03-08,2018,9,8,2018,1,3,March,4,Thursday,1
2018-05-25,2018-05-25,2018,20,25,2018,2,5,May,5,Friday,1
2018-07-04,2018-07-04,2018,26,4,2018,3,7,July,3,Wednesday,1
2018-07-11,2018-07-11,2018,27,11,2018,3,7,July,3,Wednesday,1
2018-11-13,2018-11-13,2018,45,13,2018,4,11,November,2,Tuesday,1
2018-12-31,2018-12-31,2018,52,31,2018,4,12,December,1,Monday,1
2019-07-05,2019-07-05,2019,26,5,2019,3,7,July,5,Friday,1
2019-10-23,2019-10-23,2019,42,23,2019,4,10,October,3,Wednesday,1
2020-02-03,2020-02-03,2020,5,3,2020,1,2,February,1,Monday,1
2020-03-16,2020-03-16,2020,11,16,2020,1,3,March,1,Monday,1
2020-03-31,2020-03-31,2020,13,31,2020,1,3,March,2,Tuesday,1
2020-08-24,2020-08-24,2020,34,24,2020,3,8,August,1,Monday,1
2020-11-03,2020-11-03,2020,44,3,2020,4,11,November,2,Tuesday,1
2021-05-22,2021-05-22,2021,20,22,2021,2,5,May,6,Saturday,0
2021-06-10,2021-06-10,2021,23,10,2021,2,6,June,4,Thursday,1
2021-07-13,2021-07-13,2021,28,13,2021,3,7,July,2,Tuesday,1
2021-09-24,2021-09-24,2021,38,24,2021,3,9,September,5,Friday,1
2021-09-28,2021-09-28,2021,39,28,2021,3,9,September,2,Tuesday,1
2021-11-05,2021-11-05,2021,44,5,2021,4,11,November,5,Friday,1
2021-12-03,2021-12-03,2021,48,3,2021,4,12,December,5,Friday,1
2021-12-11,2021-12-11,2021,49,11,2021,4,12,December,6,Saturday,0
2022-02-06,2022-02-06,2022,6,6,2022,1,2,February,0,Sunday,0
2022-02-22,2022-02-22,2022,8,22,2022,1,2,February,2,Tuesday,1
2022-03-09,2022-03-09,2022,10,9,2022,1,3,March,3,Wednesday,1
2022-04-11,2022-04-11,2022,15,11,2022,2,4,April,1,Monday,1
2022-06-02,2022-06-02,2022,22,2,2022,2,6,June,4,Thursday,1
2022-07-12,2022-07-12,2022,28,12,2022,3,7,July,2,Tuesday,1
2022-09-28,2022-09-28,2022,39,28,2022,3,9,September,3,Wednesday,1
2022-12-01,2022-12-01,2022,48,1,2022,4,12,December,4,Thursday,1
2014-03-24,2014-03-24,2014,12,24,2014,1,3,March,1,Monday,1
2014-07-10,2014-07-10,2014,27,10,2014,3,7,July,4,Thursday,1
2014-08-09,2014-08-09,2014,31,9,2014,3,8,August,6,Saturday,0
2015-05-23,2015-05-23,2015,20,23,2015,2,5,May,6,Saturday,0
2015-07-05,2015-07-05,2015,27,5,2015,3,7,July,0,Sunday,0
2015-07-28,2015-07-28,2015,30,28,2015,3,7,July,2,Tuesday,1
2015-08-06,2015-08-06,2015,31,6,2015,3,8,August,4,Thursday,1
2015-10-28,2015-10-28,2015,43,28,2015,4,10,October,3,Wednesday,1
2015-12-07,2015-12-07,2015,49,7,2015,4,12,December,1,Monday,1
2015-12-19,2015-12-19,2015,50,19,2015,4,12,December,6,Saturday,0
2016-01-30,2016-01-30,2016,4,30,2016,1,1,January,6,Saturday,0
2016-06-05,2016-06-05,2016,23,5,2016,2,6,June,0,Sunday,0
2016-11-18,2016-11-18,2016,46,18,2016,4,11,November,5,Friday,1
2016-12-03,2016-12-03,2016,48,3,2016,4,12,December,6,Saturday,0
2017-02-16,2017-02-16,2017,7,16,2017,1,2,February,4,Thursday,1
